prompt,group_name,path,Prompt,subset,Challenge,Note
three_quarters_view_of_a_rusty_old_red_pickup_truck_with_white_doors_and_a_smashed_windshield,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/three_quarters_view_of_a_rusty_old_red_pickup_truck_with_white_doors_and_a_smashed_windshield/runwayml/stable-diffusion-v1-5/6.png,three quarters view of a rusty old red pickup truck with white doors and a smashed windshield,Vehicles,Perspective,
three_quarters_view_of_a_rusty_old_red_pickup_truck_with_white_doors_and_a_smashed_windshield,stabilityai/stable-diffusion-2,./data/txt2img_parti/three_quarters_view_of_a_rusty_old_red_pickup_truck_with_white_doors_and_a_smashed_windshield/stabilityai/stable-diffusion-2/33.png,three quarters view of a rusty old red pickup truck with white doors and a smashed windshield,Vehicles,Perspective,
three_quarters_view_of_a_rusty_old_red_pickup_truck_with_white_doors_and_a_smashed_windshield,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/three_quarters_view_of_a_rusty_old_red_pickup_truck_with_white_doors_and_a_smashed_windshield/stabilityai/stable-diffusion-2-1/47.png,three quarters view of a rusty old red pickup truck with white doors and a smashed windshield,Vehicles,Perspective,
three_red_lego_blocks,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/three_red_lego_blocks/CompVis/stable-diffusion-v1-4/8.png,three red lego blocks,Artifacts,Quantity,
three_red_lego_blocks,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/three_red_lego_blocks/runwayml/stable-diffusion-v1-5/21.png,three red lego blocks,Artifacts,Quantity,
three_red_lego_blocks,stabilityai/stable-diffusion-2,./data/txt2img_parti/three_red_lego_blocks/stabilityai/stable-diffusion-2/28.png,three red lego blocks,Artifacts,Quantity,
three_red_lego_blocks,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/three_red_lego_blocks/stabilityai/stable-diffusion-2-1/30.png,three red lego blocks,Artifacts,Quantity,
three_small_yellow_boxes,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/three_small_yellow_boxes/CompVis/stable-diffusion-v1-4/47.png,three small yellow boxes,Illustrations,Quantity,
three_small_yellow_boxes,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/three_small_yellow_boxes/runwayml/stable-diffusion-v1-5/38.png,three small yellow boxes,Illustrations,Quantity,
three_small_yellow_boxes,stabilityai/stable-diffusion-2,./data/txt2img_parti/three_small_yellow_boxes/stabilityai/stable-diffusion-2/27.png,three small yellow boxes,Illustrations,Quantity,
three_small_yellow_boxes,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/three_small_yellow_boxes/stabilityai/stable-diffusion-2-1/20.png,three small yellow boxes,Illustrations,Quantity,
three_small_yellow_boxes_on_a_large_blue_box,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/three_small_yellow_boxes_on_a_large_blue_box/CompVis/stable-diffusion-v1-4/17.png,three small yellow boxes on a large blue box,Illustrations,Properties & Positioning,
three_small_yellow_boxes_on_a_large_blue_box,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/three_small_yellow_boxes_on_a_large_blue_box/runwayml/stable-diffusion-v1-5/21.png,three small yellow boxes on a large blue box,Illustrations,Properties & Positioning,
three_small_yellow_boxes_on_a_large_blue_box,stabilityai/stable-diffusion-2,./data/txt2img_parti/three_small_yellow_boxes_on_a_large_blue_box/stabilityai/stable-diffusion-2/3.png,three small yellow boxes on a large blue box,Illustrations,Properties & Positioning,
three_small_yellow_boxes_on_a_large_blue_box,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/three_small_yellow_boxes_on_a_large_blue_box/stabilityai/stable-diffusion-2-1/31.png,three small yellow boxes on a large blue box,Illustrations,Properties & Positioning,
three_violins_lying_on_the_floor,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/three_violins_lying_on_the_floor/CompVis/stable-diffusion-v1-4/20.png,three violins lying on the floor,Indoor Scenes,Quantity,
three_violins_lying_on_the_floor,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/three_violins_lying_on_the_floor/runwayml/stable-diffusion-v1-5/33.png,three violins lying on the floor,Indoor Scenes,Quantity,
three_violins_lying_on_the_floor,stabilityai/stable-diffusion-2,./data/txt2img_parti/three_violins_lying_on_the_floor/stabilityai/stable-diffusion-2/4.png,three violins lying on the floor,Indoor Scenes,Quantity,
three_violins_lying_on_the_floor,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/three_violins_lying_on_the_floor/stabilityai/stable-diffusion-2-1/1.png,three violins lying on the floor,Indoor Scenes,Quantity,
three_wine_bottles,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/three_wine_bottles/CompVis/stable-diffusion-v1-4/2.png,three wine bottles,Artifacts,Quantity,
three_wine_bottles,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/three_wine_bottles/runwayml/stable-diffusion-v1-5/19.png,three wine bottles,Artifacts,Quantity,
three_wine_bottles,stabilityai/stable-diffusion-2,./data/txt2img_parti/three_wine_bottles/stabilityai/stable-diffusion-2/2.png,three wine bottles,Artifacts,Quantity,
three_wine_bottles,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/three_wine_bottles/stabilityai/stable-diffusion-2-1/43.png,three wine bottles,Artifacts,Quantity,
three_yellow_balls_and_two_red_boxes_on_a_table,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/three_yellow_balls_and_two_red_boxes_on_a_table/CompVis/stable-diffusion-v1-4/37.png,three yellow balls and two red boxes on a table,Artifacts,Quantity,
three_yellow_balls_and_two_red_boxes_on_a_table,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/three_yellow_balls_and_two_red_boxes_on_a_table/runwayml/stable-diffusion-v1-5/37.png,three yellow balls and two red boxes on a table,Artifacts,Quantity,
three_yellow_balls_and_two_red_boxes_on_a_table,stabilityai/stable-diffusion-2,./data/txt2img_parti/three_yellow_balls_and_two_red_boxes_on_a_table/stabilityai/stable-diffusion-2/34.png,three yellow balls and two red boxes on a table,Artifacts,Quantity,
three_yellow_balls_and_two_red_boxes_on_a_table,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/three_yellow_balls_and_two_red_boxes_on_a_table/stabilityai/stable-diffusion-2-1/39.png,three yellow balls and two red boxes on a table,Artifacts,Quantity,
toy_cars,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/toy_cars/CompVis/stable-diffusion-v1-4/7.png,toy cars,Artifacts,Basic,
toy_cars,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/toy_cars/runwayml/stable-diffusion-v1-5/35.png,toy cars,Artifacts,Basic,
toy_cars,stabilityai/stable-diffusion-2,./data/txt2img_parti/toy_cars/stabilityai/stable-diffusion-2/45.png,toy cars,Artifacts,Basic,
toy_cars,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/toy_cars/stabilityai/stable-diffusion-2-1/19.png,toy cars,Artifacts,Basic,
trees_seen_through_a_car_window_on_a_rainy_day,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/trees_seen_through_a_car_window_on_a_rainy_day/CompVis/stable-diffusion-v1-4/24.png,trees seen through a car window on a rainy day,Outdoor Scenes,Perspective,
trees_seen_through_a_car_window_on_a_rainy_day,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/trees_seen_through_a_car_window_on_a_rainy_day/runwayml/stable-diffusion-v1-5/14.png,trees seen through a car window on a rainy day,Outdoor Scenes,Perspective,
trees_seen_through_a_car_window_on_a_rainy_day,stabilityai/stable-diffusion-2,./data/txt2img_parti/trees_seen_through_a_car_window_on_a_rainy_day/stabilityai/stable-diffusion-2/35.png,trees seen through a car window on a rainy day,Outdoor Scenes,Perspective,
trees_seen_through_a_car_window_on_a_rainy_day,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/trees_seen_through_a_car_window_on_a_rainy_day/stabilityai/stable-diffusion-2-1/18.png,trees seen through a car window on a rainy day,Outdoor Scenes,Perspective,
"trying_to_find_my_way_in_a_big_confusing_world,_abstract_oil_painting",CompVis/stable-diffusion-v1-4,"./data/txt2img_parti/trying_to_find_my_way_in_a_big_confusing_world,_abstract_oil_painting/CompVis/stable-diffusion-v1-4/13.png","trying to find my way in a big confusing world, abstract oil painting",Arts,Style & Format,
"trying_to_find_my_way_in_a_big_confusing_world,_abstract_oil_painting",runwayml/stable-diffusion-v1-5,"./data/txt2img_parti/trying_to_find_my_way_in_a_big_confusing_world,_abstract_oil_painting/runwayml/stable-diffusion-v1-5/9.png","trying to find my way in a big confusing world, abstract oil painting",Arts,Style & Format,
"trying_to_find_my_way_in_a_big_confusing_world,_abstract_oil_painting",stabilityai/stable-diffusion-2,"./data/txt2img_parti/trying_to_find_my_way_in_a_big_confusing_world,_abstract_oil_painting/stabilityai/stable-diffusion-2/3.png","trying to find my way in a big confusing world, abstract oil painting",Arts,Style & Format,
"trying_to_find_my_way_in_a_big_confusing_world,_abstract_oil_painting",stabilityai/stable-diffusion-2-1,"./data/txt2img_parti/trying_to_find_my_way_in_a_big_confusing_world,_abstract_oil_painting/stabilityai/stable-diffusion-2-1/18.png","trying to find my way in a big confusing world, abstract oil painting",Arts,Style & Format,
two_baseballs_next_to_three_tennis_balls,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/two_baseballs_next_to_three_tennis_balls/CompVis/stable-diffusion-v1-4/0.png,two baseballs next to three tennis balls,Artifacts,Quantity,
two_baseballs_next_to_three_tennis_balls,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/two_baseballs_next_to_three_tennis_balls/runwayml/stable-diffusion-v1-5/13.png,two baseballs next to three tennis balls,Artifacts,Quantity,
two_baseballs_next_to_three_tennis_balls,stabilityai/stable-diffusion-2,./data/txt2img_parti/two_baseballs_next_to_three_tennis_balls/stabilityai/stable-diffusion-2/14.png,two baseballs next to three tennis balls,Artifacts,Quantity,
two_baseballs_next_to_three_tennis_balls,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/two_baseballs_next_to_three_tennis_balls/stabilityai/stable-diffusion-2-1/2.png,two baseballs next to three tennis balls,Artifacts,Quantity,
two_baseballs_to_the_left_of_three_tennis_balls,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/two_baseballs_to_the_left_of_three_tennis_balls/CompVis/stable-diffusion-v1-4/10.png,two baseballs to the left of three tennis balls,Artifacts,Quantity,
two_baseballs_to_the_left_of_three_tennis_balls,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/two_baseballs_to_the_left_of_three_tennis_balls/runwayml/stable-diffusion-v1-5/23.png,two baseballs to the left of three tennis balls,Artifacts,Quantity,
two_baseballs_to_the_left_of_three_tennis_balls,stabilityai/stable-diffusion-2,./data/txt2img_parti/two_baseballs_to_the_left_of_three_tennis_balls/stabilityai/stable-diffusion-2/40.png,two baseballs to the left of three tennis balls,Artifacts,Quantity,
two_baseballs_to_the_left_of_three_tennis_balls,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/two_baseballs_to_the_left_of_three_tennis_balls/stabilityai/stable-diffusion-2-1/46.png,two baseballs to the left of three tennis balls,Artifacts,Quantity,
two_beat-up_baseballs_on_either_side_of_a_yellow_basketball,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/two_beat-up_baseballs_on_either_side_of_a_yellow_basketball/CompVis/stable-diffusion-v1-4/3.png,two beat-up baseballs on either side of a yellow basketball,Artifacts,Quantity,
two_beat-up_baseballs_on_either_side_of_a_yellow_basketball,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/two_beat-up_baseballs_on_either_side_of_a_yellow_basketball/runwayml/stable-diffusion-v1-5/48.png,two beat-up baseballs on either side of a yellow basketball,Artifacts,Quantity,
two_beat-up_baseballs_on_either_side_of_a_yellow_basketball,stabilityai/stable-diffusion-2,./data/txt2img_parti/two_beat-up_baseballs_on_either_side_of_a_yellow_basketball/stabilityai/stable-diffusion-2/27.png,two beat-up baseballs on either side of a yellow basketball,Artifacts,Quantity,
two_beat-up_baseballs_on_either_side_of_a_yellow_basketball,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/two_beat-up_baseballs_on_either_side_of_a_yellow_basketball/stabilityai/stable-diffusion-2-1/7.png,two beat-up baseballs on either side of a yellow basketball,Artifacts,Quantity,
two_cats,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/two_cats/CompVis/stable-diffusion-v1-4/20.png,two cats,Animals,Quantity,
two_cats,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/two_cats/runwayml/stable-diffusion-v1-5/8.png,two cats,Animals,Quantity,
two_cats,stabilityai/stable-diffusion-2,./data/txt2img_parti/two_cats/stabilityai/stable-diffusion-2/15.png,two cats,Animals,Quantity,
two_cats,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/two_cats/stabilityai/stable-diffusion-2-1/12.png,two cats,Animals,Quantity,
two_cats_doing_research,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/two_cats_doing_research/CompVis/stable-diffusion-v1-4/10.png,two cats doing research,Animals,Imagination,
two_cats_doing_research,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/two_cats_doing_research/runwayml/stable-diffusion-v1-5/38.png,two cats doing research,Animals,Imagination,
two_cats_doing_research,stabilityai/stable-diffusion-2,./data/txt2img_parti/two_cats_doing_research/stabilityai/stable-diffusion-2/8.png,two cats doing research,Animals,Imagination,
two_cats_doing_research,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/two_cats_doing_research/stabilityai/stable-diffusion-2-1/15.png,two cats doing research,Animals,Imagination,
two_chairs,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/two_chairs/CompVis/stable-diffusion-v1-4/34.png,two chairs,Artifacts,Quantity,
two_chairs,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/two_chairs/runwayml/stable-diffusion-v1-5/45.png,two chairs,Artifacts,Quantity,
two_chairs,stabilityai/stable-diffusion-2,./data/txt2img_parti/two_chairs/stabilityai/stable-diffusion-2/30.png,two chairs,Artifacts,Quantity,
two_chairs,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/two_chairs/stabilityai/stable-diffusion-2-1/35.png,two chairs,Artifacts,Quantity,
two_chemtrails_forming_an_X_in_blue_sky,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/two_chemtrails_forming_an_X_in_blue_sky/CompVis/stable-diffusion-v1-4/11.png,two chemtrails forming an X in blue sky,Outdoor Scenes,Quantity,
two_chemtrails_forming_an_X_in_blue_sky,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/two_chemtrails_forming_an_X_in_blue_sky/runwayml/stable-diffusion-v1-5/18.png,two chemtrails forming an X in blue sky,Outdoor Scenes,Quantity,
two_chemtrails_forming_an_X_in_blue_sky,stabilityai/stable-diffusion-2,./data/txt2img_parti/two_chemtrails_forming_an_X_in_blue_sky/stabilityai/stable-diffusion-2/17.png,two chemtrails forming an X in blue sky,Outdoor Scenes,Quantity,
two_chemtrails_forming_an_X_in_blue_sky,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/two_chemtrails_forming_an_X_in_blue_sky/stabilityai/stable-diffusion-2-1/5.png,two chemtrails forming an X in blue sky,Outdoor Scenes,Quantity,
two_frosted_glass_bottles,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/two_frosted_glass_bottles/CompVis/stable-diffusion-v1-4/4.png,two frosted glass bottles,Artifacts,Quantity,
two_frosted_glass_bottles,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/two_frosted_glass_bottles/runwayml/stable-diffusion-v1-5/3.png,two frosted glass bottles,Artifacts,Quantity,
two_frosted_glass_bottles,stabilityai/stable-diffusion-2,./data/txt2img_parti/two_frosted_glass_bottles/stabilityai/stable-diffusion-2/33.png,two frosted glass bottles,Artifacts,Quantity,
two_frosted_glass_bottles,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/two_frosted_glass_bottles/stabilityai/stable-diffusion-2-1/37.png,two frosted glass bottles,Artifacts,Quantity,
two_motorcycles_facing_each_other,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/two_motorcycles_facing_each_other/CompVis/stable-diffusion-v1-4/37.png,two motorcycles facing each other,Vehicles,Quantity,
two_motorcycles_facing_each_other,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/two_motorcycles_facing_each_other/runwayml/stable-diffusion-v1-5/22.png,two motorcycles facing each other,Vehicles,Quantity,
two_motorcycles_facing_each_other,stabilityai/stable-diffusion-2,./data/txt2img_parti/two_motorcycles_facing_each_other/stabilityai/stable-diffusion-2/9.png,two motorcycles facing each other,Vehicles,Quantity,
two_motorcycles_facing_each_other,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/two_motorcycles_facing_each_other/stabilityai/stable-diffusion-2-1/2.png,two motorcycles facing each other,Vehicles,Quantity,
two_parallel_chemtrails_in_blue_sky,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/two_parallel_chemtrails_in_blue_sky/CompVis/stable-diffusion-v1-4/31.png,two parallel chemtrails in blue sky,Outdoor Scenes,Quantity,
two_parallel_chemtrails_in_blue_sky,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/two_parallel_chemtrails_in_blue_sky/runwayml/stable-diffusion-v1-5/41.png,two parallel chemtrails in blue sky,Outdoor Scenes,Quantity,
two_parallel_chemtrails_in_blue_sky,stabilityai/stable-diffusion-2,./data/txt2img_parti/two_parallel_chemtrails_in_blue_sky/stabilityai/stable-diffusion-2/15.png,two parallel chemtrails in blue sky,Outdoor Scenes,Quantity,
two_parallel_chemtrails_in_blue_sky,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/two_parallel_chemtrails_in_blue_sky/stabilityai/stable-diffusion-2-1/11.png,two parallel chemtrails in blue sky,Outdoor Scenes,Quantity,
two_people_facing_each_other,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/two_people_facing_each_other/CompVis/stable-diffusion-v1-4/39.png,two people facing each other,People,Perspective,
two_people_facing_each_other,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/two_people_facing_each_other/runwayml/stable-diffusion-v1-5/38.png,two people facing each other,People,Perspective,
